alpha,beta,theta,delta,gamma,key
0.024115321411743502,0.016659699592678122,0.010948355045189692,0.03464427466952934,0.04196520768425549,1
0.023802833884323017,0.015495096869731077,0.01088872259826978,0.032748793194517435,0.0417890004226503,1
0.02463615907529821,0.016454755652180745,0.010796370404084835,0.029706894616456793,0.03884439442585132,1
0.02209086244923224,0.016091206602746835,0.01025063480735144,0.030476903320808844,0.03878124998886294,1
0.02187615237165303,0.0160038847678432,0.01066988311736961,0.029924350423174758,0.0389642355334438,1
0.022473799296037513,0.01498899144452538,0.010468892917692823,0.02921852358066691,0.038828893390294814,1
0.021510259483768734,0.015085124676051904,0.011060265038341153,0.026508176572772674,0.03903795418818546,1
0.019021285587264822,0.014270263044846822,0.010653213265072473,0.02846197957159201,0.04037013722722079,1
0.013460637934193076,0.011566743735311361,0.008681306588312928,0.027027063542804586,0.03995877459074803,1
0.011832199215761324,0.011104145348939169,0.00869273770171141,0.026969881076777023,0.03676768373470012,1
0.013598575360365529,0.0103352474656212,0.009025876167681824,0.026339065305098212,0.036098983211664805,1
0.013279546485046189,0.010203247880817699,0.00893609839037022,0.026728312280567233,0.03467765471769083,1
,,,,,
0.01330699100087703,0.011035972269345938,0.008700093084686686,0.02581311803754512,0.033401589044272643,0
0.011975127533604617,0.0084065586306934,0.008591528689484672,0.025847237321048783,0.033881029255119544,0
0.010226162377723072,0.00844223152885479,0.008226034533563962,0.025243218224947996,0.032661597272415174,0
0.008924316432391404,0.009053477631818858,0.006898674250950563,0.02459792968635399,0.03451097703575704,0
0.0097332157792318,0.010565985916217782,0.007930731069397528,0.02405960397403658,0.03322899557833449,0
0.012664326028404836,0.014375466885484661,0.006911459856120177,0.02542427376336642,0.033316331216177414,0
0.015865670239922882,0.012603679210099937,0.007368596095059124,0.025313646822760404,0.03331986950888053,0
0.018330636917922527,0.014276116771571984,0.007956571507036481,0.028309689981482155,0.034446005407940024,0
0.02279195341442849,0.01893951562795224,0.009069770196065304,0.027029481415835194,0.03488783094774961,0
0.029907150700467924,0.015514521859587828,0.009375888548642707,0.02737128602617355,0.03699995815018876,0
0.029138487310589073,0.01728925211822071,0.009640343661051615,0.027939235413946346,0.03682217291441581,0
0.028118732324674312,0.01762478868501063,0.008770814022427976,0.026896945147988544,0.03780375955674325,0
0.028649151835465722,0.017298866940495906,0.008978413721867426,0.028477848299337246,0.036052709336124034,0
0.029149931564600915,0.017219873860488618,0.010791449539364159,0.028940308564223874,0.036937535021731055,0
0.03394178519951837,0.019504537909034704,0.010875171183026881,0.029513070437181235,0.036482391786365975,0
0.03634265481246091,0.018004760818307673,0.00919539008811975,0.02804893775553087,0.036495548448543504,0
0.03778017990203731,0.018040570296566097,0.009166394928742045,0.029674342734387096,0.03743930032986367,0
0.035248416851557975,0.020022124091191962,0.009156202383733094,0.02903281233371531,0.03731367772933722,0
0.03758580730757109,0.018549207084591953,0.009138839491324794,0.028849132213281392,0.03733031030562605,0
0.03889065330749593,0.018541303334539117,0.009269044388911973,0.029235007576627198,0.03817844763391381,0
0.03780255842419264,0.0201777118115778,0.009069660901193278,0.02860807553934599,0.03730097099963322,0
0.03899661418457075,0.018718928370324326,0.009131424376205797,0.02917478325763736,0.03751948953570593,0
0.03807911351664033,0.018206409318675214,0.009555844950693516,0.028792180255730274,0.03727023298082119,0
0.03543509318890608,0.01744138777650034,0.008742964551589445,0.028091805006321708,0.036334351656418656,0
0.03656306706000204,0.01913225497061322,0.009041812414596881,0.028265458325942048,0.03671382250176861,0
0.038196096524900934,0.01658660219128139,0.009177666832014549,0.02731457282869098,0.0364539420330604,0
0.03563569141354758,0.01929966869421335,0.009769909604771062,0.02663863548714156,0.03595105437835756,0
0.035100196674819534,0.01866763721729618,0.009848396366099339,0.026859704162822164,0.03610403230039436,0
0.036062894529096945,0.017000764192323325,0.009410083625837725,0.026559660788909745,0.03516707711471572,0
0.037076079806573424,0.018368738485346887,0.00936180202676371,0.026274981316458224,0.03604267298196239,0
0.034370603018080675,0.015706604296828856,0.00932410704417222,0.025972724788389433,0.0348937119555572,0
0.03510389053197989,0.015047832440733362,0.009103309579219487,0.024633089778105806,0.034873995777707875,0
0.03250218033742396,0.016453625167048548,0.008205726064905966,0.021889985570447516,0.032811271831922055,0
0.028854237920704066,0.010826869822017091,0.007631325116634617,0.021110139383568278,0.031346043652636935,0
0.025432257030865858,0.009927870892411114,0.007448655212074952,0.021282511478012144,0.02961139207768417,0
0.025124877099416028,0.00988047905192716,0.007301417143859169,0.01991872396502839,0.02888678664958882,0
0.024813023239384214,0.011156797263635509,0.007488985729843446,0.019214084857185086,0.0284840256768506,0
0.02549566639156852,0.010959695030006008,0.007430008686428019,0.018392436819612012,0.02846873591264041,0
0.020139408349771473,0.011808510242841394,0.009006425768527828,0.021337315580516734,0.029124166117448044,0
0.009616967334637643,0.009940312305546388,0.008067350243490713,0.01613183551821407,0.027320140300375856,0
0.007122614207232769,0.008395914056072101,0.007485287480858377,0.015002514300343077,0.0264479738179212,0
0.007591874182439016,0.008760976628759014,0.006572138105007599,0.015040765482169288,0.02577501472310149,0
0.007817992704203363,0.00888971382530855,0.006684825285947098,0.015155047713401964,0.02539264713334497,0
0.006969203101684979,0.008597062239459094,0.006626159341212921,0.013976427631728166,0.025186149020356288,0
0.00615725173548636,0.008473150601972266,0.006621376212205297,0.01423380647082665,0.023043918045775744,0
0.006563640296077503,0.007873617962408224,0.006891841915766315,0.014345117508899316,0.022828776030026997,0
0.007161937842453159,0.008269060571600168,0.006891949407762296,0.01471526523730678,0.023282983220246842,0
0.007355671743825173,0.007180448421563117,0.006308679879057604,0.014832485200391744,0.022286985863757384,0
0.00688377184121366,0.007940255875611753,0.007118909443667131,0.015025229846244935,0.0234833690788204,0
0.00882785557350019,0.009909849938206091,0.006910470534617847,0.015702435365405127,0.023613349648160302,0
0.00979056056940814,0.009353948551321885,0.006513026024629092,0.016162791392130813,0.02319258699883915,0
0.009709354345116458,0.009838700810264939,0.00589050058778119,0.016306839031845297,0.024036536287416158,0
0.009867315212359453,0.010782560124214916,0.007565288896034248,0.017359666014577786,0.02471164583193338,0
0.012454016633435783,0.008711140114065501,0.00728213613074413,0.016614751073310414,0.025194906873141475,0
0.012622409307754868,0.009475930055617216,0.00714661465589726,0.016135911106367938,0.024453625347550002,0
0.012105174042488169,0.009164598895953151,0.00723521794345897,0.01649904413875288,0.02412529376369833,0
0.012963185088753269,0.008398040800961246,0.007683175516056719,0.016423069309343126,0.023967157939323667,0
0.013463162679471207,0.009598773466353966,0.006861344170594721,0.015835677676157685,0.023797028043720695,0
0.012870218543712246,0.009672282394390455,0.006785134970126545,0.015860495350013604,0.023556990407197217,0
0.013752266271621657,0.009228774482936406,0.006523707539316105,0.014989677796935047,0.02402212332618831,0
0.013575013553806428,0.009208933558155538,0.006937303210624843,0.015169203554864239,0.023975436359550076,0
0.013068867268282046,0.00969306999735696,0.007043318713393221,0.014917520449748877,0.02370752796889098,0
0.01346482586546261,0.008717991111354849,0.007237197560656165,0.015522747044117609,0.023699020469746583,0
0.01282046285996997,0.008384087903109353,0.006951728772302467,0.01485751265554729,0.023390246262917618,0
0.012574963490577061,0.009181918477031,0.007282760977804345,0.014865457891449555,0.022389179723809865,0
0.012518163324804439,0.009110184958634512,0.00677768390977178,0.01403966015923216,0.02239371644661441,0
0.013105456360422431,0.009082113539573186,0.007118487995698071,0.014157237815058512,0.02208629297591996,0
0.012566367297559167,0.00925745952796045,0.00659479471064021,0.014931659129379314,0.02239569146281753,0
0.012665443690263295,0.009263171627460239,0.006626942426749443,0.014593077152090817,0.022145536660194958,0
0.013040141707657944,0.008931082075985444,0.007038094013070341,0.014391892437649281,0.02171142311198317,0
0.012009202303992444,0.00934487250587011,0.006878191115468842,0.013923588628362422,0.021211021504358878,0
0.011983835937879963,0.009546577219146403,0.006878910674885232,0.013377980136576303,0.02134475832096969,0
0.013343823970823775,0.009161038538294251,0.006866772085967598,0.013436911592947973,0.020680568031479534,0
0.014849284443763964,0.00789768567525411,0.008049886901499773,0.014553233638597556,0.01993674548738993,0
0.013545567440608152,0.008114949737959723,0.007723323092408397,0.013537724874348319,0.019467120364074247,0
,,,,,
0.013091177715588109,0.008042409439832462,0.007132304935807966,0.0129755045139523,0.01903375846995432,2
0.012886854445587894,0.008283495088573232,0.007479118100560153,0.012575557686769333,0.019136794423638658,2
0.011855097220843231,0.007481178077176186,0.006143384063014484,0.01047827430868147,0.016716212228745413,2
0.011285283706779043,0.006598907431340561,0.006552346175468287,0.010353324989247579,0.015925381142323464,2
0.011287492926299929,0.00767017995529864,0.006361137244419096,0.010539821813829101,0.015606327033869098,2
0.01250558330209821,0.007064145228245888,0.00717978857907017,0.011387008859608881,0.01679747964995809,2
0.015352104060822014,0.00922726188502777,0.006983701344804015,0.020386061449162593,0.025440902856504154,2
0.0180281707480854,0.010145781332706955,0.007281381979659865,0.02249350598223551,0.02953563390095204,2
0.018097293042147727,0.009573214076193699,0.006789326167562403,0.02457381905110906,0.031784061053916034,2
0.017804991504322156,0.008570346309319434,0.00756398003772579,0.02480346650683754,0.03635947154339726,2
0.017238063915390737,0.010309770108440246,0.007272245243372103,0.025507147607259383,0.038106494605681426,2
0.018483420816871664,0.011896499565061159,0.007562786543564679,0.026059926312117204,0.0386884729812207,2
0.024018573105214127,0.01294388633787855,0.007378217173729976,0.02675023491138929,0.03941372725212626,2
0.025981843447583565,0.012382369478419739,0.007391463384175563,0.025817498343071878,0.03986698712315024,2
0.02796892443276379,0.011297085517515277,0.007169008168130762,0.027027184476653174,0.03976703947449374,2
0.027778081325861324,0.011813949959301694,0.0069658770332765695,0.02737633633529241,0.040176236510620966,2
0.03018031110300409,0.013805808262248823,0.007217312166877562,0.0272106935916402,0.03912546098332701,2
0.02998381901654243,0.013611448256881929,0.007143197851771946,0.027487776423538213,0.040866577985192824,2
0.030245175114470505,0.014258330834567727,0.007099106134668743,0.027525651758124967,0.041332450155407735,2
0.032812788338611294,0.013561715662301098,0.007591469487925873,0.0279223483278508,0.04296170393601056,2
0.03135665045461913,0.013887373845911464,0.007750654280957164,0.028071470045041076,0.04337338902005033,2
0.033848661890313325,0.018928222483176188,0.010287349508202053,0.0290022815189943,0.04409167004045248,2
0.04115343095922594,0.017063072795955064,0.00810799772833317,0.028528422367459994,0.04384198294647314,2
0.04558860642994707,0.019727154444353617,0.008486763181418033,0.031068278700536866,0.045725855406019845,2
0.05095804161885915,0.016631840820815445,0.007827251926866717,0.03131133930929579,0.045571907848558114,2
0.05149363571896655,0.018446075198075975,0.007333670703238648,0.03267851107585335,0.04528243535890901,2
0.05043872596574444,0.018110046201227484,0.007982584124650912,0.03161972403728767,0.04590798455956241,2
0.046963143444759256,0.01782002124325347,0.008483240310632151,0.031611588173639245,0.045934546642804566,2
0.049715844453954994,0.018094947620747915,0.009193969687685358,0.03204334832831297,0.04641204528420979,2
0.04924393056995044,0.01911137843819311,0.009247353240801155,0.03220424521462173,0.04698565257101493,2
0.04773737557523209,0.018410233636713492,0.009327099227935776,0.03224838180346833,0.0470458177209973,2
0.05036887064902468,0.01756156349940116,0.009880018093083816,0.027603825168417636,0.04328686271729933,2
0.04971571018545083,0.018647021600074355,0.009995221022518005,0.025172875663180785,0.04021941637295743,2
0.050260089872604136,0.01741577641058446,0.008701776105308149,0.02499646420470824,0.03788758787837959,2
0.04946091313033522,0.0176459599168584,0.008885817504421701,0.024880247127832794,0.03615208756889672,2
0.04699527915776422,0.019071107110136834,0.009374631008772108,0.024034074960514858,0.03340739016025119,2
0.04870609864766217,0.018687881400620172,0.00864398258830305,0.024170169784092657,0.03176944159990504,2
0.042710306689502264,0.017481043559935686,0.00828895917563276,0.022534607397556788,0.029885693965228444,2
0.042321882880432704,0.017301415988229134,0.008338305653792753,0.021564719043004825,0.03002007421446574,2
0.04296245951398566,0.01665983229805412,0.008088314645697538,0.022109453689085852,0.030039967059276064,2
0.04043178243485885,0.016905201674062256,0.008250420391740315,0.022633341646665427,0.02989558947381976,2
0.040178764691443436,0.015579881366138635,0.009004035772699478,0.022396435041562242,0.030371659840693913,2
0.04087501826897645,0.014307200856517991,0.008643781951630184,0.022298772325255685,0.030501872350578697,2
0.039424567493227196,0.014602761948886451,0.008115286669951934,0.02102462547212534,0.03109306644962417,2
0.040014941557277375,0.014875649168953061,0.00842861884622046,0.021705270461481033,0.029706542287841496,2
0.04177851515213979,0.013643387527368265,0.008112078135160941,0.02177987818282659,0.029257894339943157,2
0.034165344328115785,0.020258664359221783,0.010293875895412719,0.0228385899503502,0.029737923423398503,2
0.023557062154158613,0.013036946829337703,0.007267768476556793,0.01983601711485084,0.028568397864400213,2
0.014927909399452306,0.011382439728309927,0.008802149252704372,0.017669112360786624,0.025436991964117823,2
0.010752203736585267,0.01105313528716925,0.007805341307736438,0.017718044779920804,0.0252531732090894,2
0.010750676220737058,0.010787048356663931,0.007233465399364603,0.01656792500671025,0.024549080307811184,2
0.011195649664816976,0.010730534447535677,0.007600201675299329,0.016244795448180607,0.024104190764669013,2
0.00975817363514662,0.010435749651946555,0.007443599371117738,0.015933099574616028,0.024417212053087608,2
0.010836459620093754,0.009749832398057066,0.007493842058896705,0.015046048334125789,0.02289186541748518,2
0.008636135694205191,0.008688698258016948,0.006691342992378304,0.015603180069416512,0.022578629148582156,2
0.008132703542616937,0.00804011539846498,0.006867608447259072,0.015497134304274717,0.022842623580326533,2
0.007389246442066383,0.008666607348759004,0.006855430911605702,0.015639100692272173,0.021702938214815694,2
0.007757588910748826,0.008410144754056667,0.006894648115236968,0.01504947564425621,0.022243865683172624,2
0.008239882038278055,0.008556903664362145,0.006838516158173258,0.015575785792958777,0.022180350004669294,2
0.007186134161784469,0.009141441305196535,0.007036367098040878,0.01503964889189458,0.021298754797587863,2
0.0075232055517529045,0.009119668846369477,0.007182069259167206,0.015175685411023696,0.021996208229664124,2
0.00827087067457777,0.009445795817762068,0.006723091146673107,0.014750749186512323,0.021825538147866457,2
0.008293905260065654,0.009778911982246011,0.007230650788319457,0.014592811842986945,0.021538510118824582,2
0.008828001995755239,0.009200755646052288,0.00730630707719412,0.014861667863530187,0.020622363617142606,2
0.008834435208178976,0.00927807718047843,0.007447520157736643,0.014685481607073302,0.021101595587392896,2
0.008439109996346839,0.009492499257188869,0.00744235703346811,0.014461782570708005,0.020804599674709812,2
0.009231210458246032,0.00807417037755684,0.006862940917233877,0.015129829765304269,0.020110028193328588,2
0.007991604074970349,0.007422966169060626,0.00731789377305288,0.01478221428954586,0.0197108250720983,2
0.0076816544659017,0.007838188555807951,0.0070035988415773544,0.014744195729678396,0.02015093387178508,2
0.00855526242953022,0.0073788412820703815,0.007502189097419415,0.014017320763960731,0.019568918881598105,2
0.008183375089293912,0.007484572739130533,0.007277843023936481,0.013909706027043998,0.020080881917143148,2
0.007521585131884734,0.008119923779147742,0.007808323278087432,0.013995259217752994,0.01989002766850669,2
0.0076240928047761215,0.007881684370021846,0.007445063442375599,0.013827250719635427,0.01950159249193415,2
0.008638080977896399,0.007233533069400671,0.007685863124268232,0.013562236422690622,0.0195059248388057,2
0.008763245848128525,0.00756305282478987,0.0076736929284522215,0.013950608179647168,0.019527652831299157,2
0.00862177032224883,0.008340154848552517,0.007847621789951166,0.013656395312135796,0.01912751283468561,2
0.008659604070820297,0.008331324053597678,0.007153734846925575,0.014346430088641813,0.019479205316424303,2
,,,,,
0.008507980362905256,0.008053312942281617,0.007382850297736348,0.013490570468508191,0.018665133961539605,2
0.009116021405912013,0.0086856921100637,0.006696291375586451,0.01387219733385522,0.01904955142230487,2
0.009024611090319823,0.007919198192184637,0.006391383522390808,0.014237608590289117,0.019164500691801273,2
0.009322324922626453,0.00806307089897955,0.006339201200541131,0.01331021890336977,0.018488124243882534,2
0.00915279874095418,0.008806473116216651,0.006499355725930745,0.013744847183247302,0.01838537363516199,2
0.009828866375863754,0.00796288451795971,0.006444070018467677,0.013876324705837694,0.01861855812912189,2
0.010143419901002955,0.007615097859905006,0.006467062360456462,0.014753364040861229,0.018279682455807765,2
0.01274911698206099,0.009423991534934017,0.006505313353946381,0.014694428097745717,0.019131854518364844,2
0.014485484524844619,0.008333348799384029,0.006172760043603845,0.01447338244654494,0.018675823402650938,2
0.014589697026956514,0.007413810758806056,0.006536348076763035,0.01398238159171837,0.018679590680452877,2
0.01449407259450953,0.0072038269426164675,0.006206324446948017,0.014600314256704616,0.01907377780243946,2
0.0186239981775371,0.008445336902526761,0.00805174735094821,0.015777398527903067,0.019553275500318,2
0.02332362082150714,0.008385441293286475,0.007544003525007998,0.01630717562295794,0.020014672631442142,2
0.022285461568160227,0.008920423329295112,0.007406831748176508,0.01687018888734654,0.021535993121055398,2
0.021821104488639942,0.009062638650942223,0.007432934092578858,0.017099029442608178,0.022103954270607892,2
0.023792210531915877,0.01062591917101742,0.007589140898026958,0.01783989281648762,0.024729262862877566,2
0.031665469547904834,0.012999913447382975,0.007251378061895133,0.020693495725449523,0.028866465898136125,2
0.032088117409242875,0.014758952414224601,0.010268245918035877,0.02136353669805805,0.02917622946719787,2
0.052168254028002965,0.019990763642404888,0.009686473590191853,0.020519964587479254,0.027932010291593902,2
0.051319679487791106,0.0201990974415086,0.009053035274214912,0.020135568824958712,0.027580220944853885,2
0.05316611865263194,0.019720144710487133,0.008875074621500691,0.022789186063007796,0.02808597373471979,2
0.05110021946288292,0.020220500367737673,0.008540916688000635,0.023449883030287784,0.029542030509400304,2
0.052205821795130655,0.02569874384857466,0.00943126938564105,0.02660352004686202,0.03240265854189993,2
0.057500280911977016,0.02251931228216059,0.009291916392761175,0.028579805904051726,0.03438635851062088,2
0.05947881448326825,0.022746535304640284,0.009440319251651173,0.030628145811972048,0.03469719782880542,2
0.05810149610908073,0.024335202953387144,0.011485030203379699,0.030242505439561824,0.03546078968398342,2
0.059639934779200335,0.023239351119785926,0.01134890554460869,0.03097412501150885,0.036102271594637976,2
0.06051370602234075,0.023453783419168397,0.010754542155186125,0.029502408175277942,0.03653722770188082,2
0.059438420687503525,0.023739918682263668,0.011071539788263656,0.030145808154442476,0.036870468707026365,2
0.05876287212629037,0.023708558447489255,0.011405948234142475,0.03037237877224436,0.03774977737936678,2
0.06172127016604235,0.022718698027252394,0.01201062997857356,0.031699043111370236,0.03782609780748412,2
0.059642587859813204,0.02488139607423227,0.011431469819861697,0.03094374700027762,0.038131122144646784,2
0.05985553923710946,0.02493491508016572,0.01162706313164036,0.03226122998106803,0.038501733294153156,2
0.06052523482683786,0.022718498681202716,0.012490828793657587,0.0318074774335252,0.038571769269430733,2
0.0583438507194154,0.023933653451377525,0.012479499190293628,0.03253006826304702,0.03818354263465554,2
0.0586124562714134,0.025697247596827736,0.011784523511492225,0.03213710818594361,0.03776681297698308,2
0.054578079012993636,0.02313258322296782,0.011485388581987062,0.0325027563635727,0.0377511289526178,2
0.05102887935598353,0.023528719535432334,0.011887440218341478,0.03195476875369411,0.038284297072326307,2
0.052332753273396565,0.023968395327627887,0.01121363475183171,0.0319280958305516,0.03720676602678492,2
0.05353540949130504,0.02443191753817827,0.011804169853574131,0.03181769162219327,0.03795805547306358,2
0.05026771977730956,0.02388826018866908,0.012702454944835068,0.03003654299094905,0.03785876884311907,2
0.04826384424187178,0.02624047873075294,0.012165932532667968,0.029312788551315857,0.032831624815186804,2
0.043079197119921094,0.0257010967346502,0.014249559295351532,0.0314680874931027,0.03446368556950553,2
0.03352557943406796,0.016262009556699136,0.01191753549441695,0.03182109648856751,0.033440675735592014,2
0.031654476882308255,0.017784337931209097,0.010759027951285265,0.030492208082535187,0.033913569111373526,2
0.0313608170983744,0.01690573823433775,0.01096365056847226,0.029070546668763957,0.03217553999192676,2
0.032566084185066305,0.015237216261849946,0.010739754244406437,0.028568449576921024,0.031297840185145406,2
0.023841373560050973,0.013576899953450766,0.01088840793210864,0.023334011287062844,0.02816290929533574,2
0.014950661997549936,0.012673027130844797,0.00993339381156041,0.021445800918535426,0.025876177103901676,2
0.015026571384601627,0.013562518436336279,0.009701746564236186,0.021016845197851016,0.02634112281007033,2
0.014192293128813637,0.012225506493921954,0.008713916909211897,0.01997473316409826,0.02317418591089012,2
0.014647647040438772,0.011916280409684593,0.00855159596508198,0.018981095007652108,0.023845826269623137,2
0.014609292667397947,0.011687005409284947,0.00829752078174036,0.019757433367635104,0.024092874514099624,2
0.013828246663033667,0.012088961079630086,0.008357304212143951,0.01905904801193351,0.02327301445902193,2
0.014323848889903247,0.012125431249868123,0.008038097828186253,0.018558270865537296,0.022939570910770563,2
0.014506184947076011,0.012670412307389838,0.00750078771488383,0.017665942632177845,0.022779382908660564,2
0.01385503599656675,0.01295830542757341,0.007663411330796198,0.01848523044950189,0.021906899294931913,2
0.014213571817917358,0.011949623193598716,0.008472899717148109,0.017739178167951185,0.020691923686451497,2
0.0137639504069076,0.011032345698371448,0.006794653032012845,0.017297970062819485,0.020181340385818976,2
0.014202613777392369,0.010420409210241592,0.007208372458024336,0.01763648881360581,0.020594404808383444,2
0.01372586106743125,0.010137173985623672,0.006887904197978584,0.016729626554998274,0.020914053511766537,2
0.013723289398341729,0.010172991194355809,0.0069800993767297655,0.01678094959858148,0.02045204539276512,2
0.014047751254967248,0.01043340937176192,0.0073214980336428655,0.016376588115468063,0.019545633417011255,2
0.01731712822073941,0.012688592554358369,0.008165020091874423,0.015388499392977794,0.018782841841218284,2
0.019878332512029667,0.013607358968679838,0.006962013021688253,0.0160498576731471,0.019127375946724753,2
0.02037416580413876,0.013143719616598437,0.006884272013202541,0.01650843244724198,0.01857752499446058,2
0.023871793487427368,0.016362438633714626,0.00785643914951392,0.015507455991282908,0.019573752800331613,2
0.0363964922130282,0.011646674474674927,0.006808626941248523,0.015337763181925207,0.01834347663951549,2
0.036204895271464796,0.013165107466883689,0.006502614599279603,0.014833390074636514,0.017288530890643042,2
0.03361457328862961,0.01279473359487381,0.006429957433774691,0.01372737671747036,0.017689765898956718,2
0.03471826855878814,0.01126850540426714,0.006766673218255791,0.014079287851255472,0.017282398974815486,2
0.032591343126984224,0.011717192888275338,0.006479605723741035,0.013748400886214762,0.017655934145102265,2
0.03102669199165024,0.013101955314399609,0.007179896969961577,0.01394958081468717,0.017445208787632588,2
0.033652407833431375,0.011855966594820005,0.006910717332071717,0.01394596297288978,0.017257138788544988,2
0.0338780555484215,0.01320238068664747,0.007031195104883108,0.013663935881741668,0.0170968412386362,2
0.033764744168062695,0.014051775342561634,0.007190328543403619,0.013860469164006713,0.017173787688285556,2
,,,,,
0.036249564893576565,0.012084159160822403,0.007390151027223918,0.014558622763502671,0.01677942343065859,1
0.03642057849694344,0.013955821044666118,0.0072798888979696205,0.013738751947024895,0.01635146843180012,1
0.03634251374860591,0.01400419356880963,0.006671116359485474,0.013490885581155573,0.016110842558846213,1
0.038427903688674964,0.015936392134069794,0.006707664707541927,0.013739063094118254,0.015826509547047878,1
0.03809563997434353,0.016006603828106848,0.0066762213533537495,0.013629467124103033,0.015782074222842547,1
0.04059954799877999,0.01595095145585695,0.007204428455938833,0.01352808375180293,0.015763618854269572,1
0.03960063720719422,0.014723747041874943,0.007141532884291033,0.012644420587677356,0.015442154360767157,1
0.039841792499625404,0.01663273517995474,0.006548981655159507,0.013505503211228344,0.015917611379605016,1
0.03824499813549276,0.0171182667387123,0.006957251640799362,0.012890891012277356,0.015619058981992527,1
0.03925248928665461,0.015999329079266104,0.00668872827962459,0.012888957788219333,0.015675590030800907,1
0.04253197490603926,0.0174894611132192,0.00593815069554116,0.012884494544921868,0.015388621400429564,1
0.04118308850074884,0.0179175646616937,0.006178712528014019,0.013398095805676155,0.015508164812234089,1
0.039900163723721016,0.015812885062662457,0.005865835809629151,0.013939828029133239,0.015405427658966547,1
0.039348487028171675,0.016710332744788798,0.006005859158783363,0.013716442894498082,0.01631613217174067,1
0.039999177364863824,0.01678350581934395,0.006210596489155491,0.014276652775064432,0.016313802627194653,1
0.03286289578354089,0.016945671026127863,0.006931817691711657,0.014763732105762014,0.016625139361814038,1
0.0323544171094658,0.01688955021201389,0.007291792602694008,0.01393738618453608,0.016231331676699184,1
0.03736168013650327,0.018157284225443715,0.006293316678045652,0.013984973539848648,0.01611384482279622,1
0.03823609380471794,0.015183897381115065,0.006052530675232273,0.015031149494001769,0.01658165354519086,1
0.03880981855441928,0.015512606599934026,0.006051347501932964,0.014671778077933146,0.016327458286847053,1
0.03924660350530754,0.01611900735431551,0.006243864682852319,0.015066695165095546,0.01674171638882318,1
0.03775789995105494,0.015139748431926992,0.005807511772497867,0.014138758277256115,0.016720149482812054,1
0.03752973081723359,0.01605331369109578,0.006047782654012263,0.014719982153307951,0.016443419268630462,1
0.04174478785975613,0.018106691622281935,0.007240027057887857,0.014459463394351172,0.017314145779409398,1
0.048239589381291435,0.018342831878440373,0.005915751172377216,0.014374397580048973,0.01681704927950717,1
