alpha,beta,theta,delta,gamma,key
0.03597603374566797,0.010541549128696388,0.0069150445356180494,0.020343760634654373,0.03291785541711512,2
0.03492861674062621,0.012832070816764608,0.008666006317376705,0.018866127572896157,0.026408828753203113,2
0.02507714294846746,0.010349224172718479,0.006749329836103444,0.01584733711114375,0.021785033277715398,2
0.020873024162217556,0.008518580114497973,0.005500744503788829,0.015547857954888803,0.021086310911357885,2
0.01821698507261429,0.008638411243430892,0.0055618997813065,0.013839907924567688,0.018983121026934377,2
0.013215410282550027,0.007750896390969244,0.005767914093919702,0.012707715392193675,0.019474165933527268,2
0.012451297591559008,0.007292000154637684,0.006442064534374811,0.012329755616590632,0.018612904337080113,2
0.012106934878240523,0.007702697206648669,0.006307886920719163,0.011215142941010134,0.018285940558565066,2
0.012213820630412018,0.006389193355556632,0.0060609399088501084,0.010604229600398724,0.01746034289345887,2
0.012789566325744305,0.006397359959156261,0.006382530940563933,0.01079198899189862,0.016690915189778558,2
0.012800267243479295,0.006336657380065033,0.005817399312056202,0.011105759207213524,0.01686671875069066,2
,,,,,
0.012647519007655095,0.006483632032843072,0.0058836906650182276,0.01058103797213861,0.016817716544180027,1
0.01290908856324622,0.005899539097425097,0.00586114680862462,0.011031518499700022,0.015795263402512333,1
0.0126921794478298,0.006264233794054383,0.006470643735161582,0.010973859281368173,0.015601123422511685,1
0.0130882202122847,0.006704303634676886,0.006628216157863311,0.010894257451320345,0.015261193537060645,1
0.012317082455733782,0.007348702271239726,0.0070166155455016095,0.011053162456159678,0.015553075851898733,1
0.011318531311310227,0.007263371025186143,0.006939554311395014,0.01057379143123623,0.016121862525495446,1
0.011518685282433019,0.006893949419678012,0.007182898884780299,0.017539164245041594,0.027539482781280367,1
0.009290516004143868,0.008329401720478462,0.008681883648310244,0.02075841599667321,0.03468618569508915,1
0.008986131349337482,0.007900323726295306,0.007740702710735362,0.022648632725155177,0.041174075936499854,1
0.009665970183730539,0.008431175868237906,0.008849641603210879,0.03076980211917228,0.045501431817542945,1
0.009961565192482704,0.008679548998638346,0.00961921017856806,0.03783003143425505,0.051019863891621844,1
0.009747157398682234,0.008225554012170165,0.009733164294039203,0.038522178821777345,0.05937634691632614,1
0.008757824370760638,0.008233198645073526,0.00966975727680909,0.044954975031565696,0.06911473397866275,1
0.008150838176507183,0.008371872825724162,0.010843854884175089,0.046445280927978,0.07625959786793586,1
0.008600550049055872,0.008584427105206795,0.01129903819975121,0.04573564053318776,0.07672796251695606,1
0.009568264810079776,0.008164368554597005,0.011796593725406063,0.04954460874246667,0.08271081142471119,1
0.008697065117046982,0.008799194035717953,0.013517787002317792,0.04850683119605043,0.08471436933085504,1
0.008899409516739133,0.007933330051827213,0.013659893105212385,0.050751229072022425,0.08547552655070967,1
0.009020932841231087,0.008562749719396565,0.01293610854635278,0.05180528433456532,0.09003611376106456,1
0.01772497783363946,0.011997517542018454,0.01421569102432531,0.05534577488854273,0.08989726153493896,1
0.022193405615471926,0.012664099950154838,0.01375103873713353,0.058407368183373706,0.09280938019810621,1
0.026340029571893523,0.015812478573113065,0.014621309259212132,0.057974379479431196,0.09455009708414759,1
0.026541717929894144,0.01641896819439401,0.014476400530457739,0.060561303137723496,0.0974782653402168,1
0.027794141429702768,0.01604374711375126,0.015574161428031667,0.06087667053738239,0.1015884659776166,1
0.027128813257255677,0.015099681933264244,0.016011581628626117,0.06373647203067152,0.10349321543771496,1
0.026739325876131675,0.01656592235570552,0.016098027967478105,0.0648272194543228,0.10291361413762429,1
0.02755930393245835,0.016201125035528494,0.015940527432011426,0.06438608603860782,0.10162493121384958,1
0.028975776445980143,0.015399994547990107,0.01708120175434833,0.06559840045076772,0.10340347611444693,1
0.028494199558935434,0.016941104251895062,0.01757917172999048,0.06843764639303028,0.10798917820295934,1
0.030090259656228194,0.017889088577482486,0.017132567659547286,0.06843051333295048,0.10855202659900927,1
0.03235341322420958,0.01720262410492027,0.01709440444423469,0.07038793875271968,0.11209577921501102,1
0.03269007215785845,0.017817128607491843,0.018595126015553284,0.07016715960715306,0.11557903004716491,1
0.03195875396218606,0.018718383166774818,0.017952486689498295,0.07005751492011972,0.11303245668293803,1
0.03143039695294757,0.017967075255738936,0.01719239609043253,0.06975756207181362,0.11226037973440782,1
0.03101435376976939,0.018712388389866153,0.01633701978212815,0.06638931272620112,0.11248027365507249,1
0.03207448973015792,0.019452869096522756,0.016442367417977565,0.0654518855262948,0.1133099428276703,1
0.032769783346752526,0.019487053838305155,0.016928847056996234,0.06500318123982587,0.10791955116270073,1
0.03388336934350728,0.02088873828515958,0.016519802097678272,0.061865291702251475,0.10461225609686128,1
0.03397227327586175,0.02060307855426497,0.015609311679236747,0.062425210071982325,0.09774149836153298,1
0.03546883131319527,0.01964937305698487,0.0168704009286251,0.05993873965271168,0.09295932601552435,1
0.035526055240646136,0.020171974666224318,0.0154521284043223,0.060836540463928154,0.09390259080816943,1
0.03363562110780842,0.021096515801456384,0.014460774019898091,0.05804842414194966,0.08749142281769205,1
0.03662029328660599,0.019627536401947053,0.012734947642458007,0.05474170926228573,0.08695825050742524,1
0.036471504924165336,0.019171209604645877,0.014209456441647374,0.0524293828406509,0.08425959134166003,1
0.02551081054964164,0.01978133100241122,0.012922735147871074,0.0523012688710193,0.08358544952669834,1
0.026596920580762885,0.017580079734700573,0.013982529749447244,0.04976081527603477,0.0821840877699368,1
0.023445622523631787,0.014555065369679198,0.01179782181604588,0.04859012822285828,0.07726564868415046,1
0.02178612715817366,0.0154862620943502,0.012483017289146685,0.047804347720610374,0.07756565775004097,1
0.02131578127325499,0.014533279260462419,0.012915075995619153,0.04708791968709273,0.07277407777113816,1
0.01998843991157587,0.014245705817205075,0.011793015461648028,0.04299970271313209,0.07321254532251045,1
0.02022999940916168,0.014075155297938301,0.012079821559537969,0.04266605258339302,0.07034181737388076,1
0.020744375557947142,0.01514379323277294,0.01160724742512299,0.03945773481773792,0.06714377324086936,1
0.02175865448965564,0.013733814545715092,0.010583034724155406,0.038905099294185716,0.0682655415142719,1
0.02099073016503703,0.012900281649460438,0.009510970942860691,0.03472707902611769,0.0647650508532271,1
0.019202491588142585,0.012504949728120777,0.00920902794697839,0.035032776508229876,0.0629474609859005,1
0.019842927975440176,0.012554421085160866,0.009044589943035924,0.03362223627300413,0.0561550886027594,1
0.01955056440172159,0.013249387405097974,0.007804333106238398,0.030378867767413782,0.05661909902492741,1
0.01762457117453317,0.012081713719184227,0.007396501660623372,0.029177942509295996,0.04746445837653134,1
0.019367050106367887,0.011721882411009464,0.007355043585274099,0.027311182534952325,0.040055568596810635,1
0.01951936603894342,0.011417865027774423,0.007263565479127757,0.023160809373113725,0.03552439652173576,1
0.0195954118054177,0.010640874230190382,0.007178431149859241,0.021989686035628293,0.031698721403765916,1
0.015762005196047,0.01097652716772775,0.007759668286509199,0.02174225725888234,0.027953080731325554,1
0.013492756089335029,0.009767984305191744,0.008498070007706963,0.020221905541748342,0.027108813155921205,1
0.011642528812935643,0.010297922149570997,0.007047488995598322,0.017339841371790534,0.02546979796572249,1
0.011695562538721912,0.009777841281474017,0.006790155521217691,0.015265299106168117,0.023540500563772333,1
0.011674276911551325,0.008469379786580368,0.00717551469094392,0.014660797602077096,0.021250232928878524,1
0.011910535924143595,0.008722491062738785,0.006694451071158017,0.014462383594376252,0.020884119413464405,1
0.011460970189893503,0.00882512874365719,0.006463113322845112,0.0147761439793881,0.020174469953672926,1
0.011782298028826604,0.008263456780796239,0.007297593039007277,0.013278002183012495,0.018683885878981482,1
0.012828800867276465,0.008399772310754165,0.005802299466430919,0.013251922137728484,0.017966663888653967,1
0.012307851546913585,0.008861502779331218,0.005826636616445607,0.012771545638976495,0.017321755266418302,1
0.012598991336696038,0.00907399438666843,0.0060668058410582185,0.011856750921859885,0.014230994010466807,1
0.012511662948711115,0.009443966088264514,0.005747523213678386,0.012061152031772165,0.01292268815364343,1
0.012843590972765745,0.009123941885234533,0.00517337323308737,0.01033691682060817,0.012324549269889797,1
0.012798683193508072,0.008852358654507609,0.005115268421831849,0.010002552332479884,0.012100517914924619,1
0.013016076968873056,0.00898450933488482,0.0049195942538205195,0.009792551266202666,0.01182318295315696,1
,,,,,
0.01311958680808321,0.008745838536031794,0.005177866209010698,0.010177814755136936,0.012189345661029657,0
0.013485713791322275,0.009223082052585506,0.0052210762588823425,0.009551954447344444,0.011850912669512909,0
0.013552517357504608,0.008827315405186014,0.0049668352282265325,0.010235795296953752,0.011768740862734382,0
0.012769199847197292,0.008859468494384801,0.00498924026482364,0.009929410110070855,0.011631990690291557,0
0.012220572293623411,0.008867163014712506,0.005428613384172269,0.009830030856655892,0.011342954173268062,0
0.012094866069443065,0.00942476564615238,0.005324916868705579,0.009756542378606601,0.011784546520979985,0
0.01190599599500206,0.009848219496903055,0.00521521954350127,0.009407016681713155,0.011391787329939724,0
0.011424071829258815,0.009501898225471461,0.0052818346319688765,0.009315680360335433,0.010914239652006294,0
0.011092457778862903,0.009126552601434341,0.004954671118634056,0.009372220699149605,0.010911899619559537,0
0.011217663805049424,0.009025302726559721,0.004411101227834536,0.009931998329939556,0.010691432083115291,0
0.011361550492427718,0.008122272359906821,0.004899561641719304,0.010315801277663777,0.01085342752142299,0
0.012125114240927826,0.008124131931171678,0.005081251102782289,0.010084920004829556,0.011060329577984107,0
0.01436248128478752,0.00880303015511556,0.007167709838830713,0.014286839875640832,0.019811214899849112,0
0.01731169113438771,0.00840924849166811,0.007350403268456458,0.01424894926428473,0.022515696507062994,0
0.03286174979599586,0.02266188637070487,0.011759098511703092,0.018654444063530905,0.027147657658731124,0
0.03633257746673188,0.02051886555769312,0.010873659784679673,0.02234276572853678,0.03359680178940532,0
0.03519860422747226,0.02080281006073396,0.009797122375515128,0.023644786755610183,0.040821473124061945,0
0.03375344599649416,0.020769392359533893,0.010104405603620427,0.028358476264337334,0.04494110687857383,0
0.03568587789460127,0.01906679722168878,0.010407039789271419,0.029740307727533957,0.04793120196960746,0
0.03403612685096939,0.020120029189539344,0.01041374093781595,0.032917035253543205,0.05277322462518322,0
0.03479391272471283,0.020831653047145245,0.01044108636830365,0.03388970752849306,0.05886009876558057,0
0.0349014480352364,0.019031048215361793,0.011249275002225105,0.036022543908446544,0.05876758100854554,0
0.033915775442817354,0.02017469822102505,0.011142829937293774,0.037789261306072235,0.06626780528895329,0
0.035142165079401995,0.02207121613838275,0.010581753964924388,0.038491425747758386,0.06934294140355682,0
0.035864495346784056,0.020289753822375512,0.011096461980476788,0.03850110926341828,0.07399202246778859,0
0.0365733739568269,0.021332754464686545,0.011499543614142358,0.04009221965859863,0.07596054827375143,0
0.03551076154732678,0.02280889382199565,0.011612488764497891,0.04146149251145076,0.08108145438477145,0
0.036806467479813074,0.021425402309659926,0.011466673122633816,0.043179510179022274,0.0856126526526235,0
0.03599400619458994,0.02091737077253708,0.011940428435149093,0.04282989208235339,0.08852227417311902,0
0.033961876052897695,0.02252524696090767,0.01223973745888208,0.04364030042367582,0.09028714208975085,0
0.034079781920926866,0.02122626719686175,0.012469199093129513,0.04398937933348696,0.0928343880074345,0
0.034419010627622745,0.02226818889838017,0.01219134416945778,0.04233248504393781,0.0929587259695715,0
0.033698584944670026,0.021526803422710565,0.012815585886971587,0.044849564912370826,0.09414049757702227,0
0.033243713219594746,0.021681969301494367,0.01266081741195084,0.046560609266664214,0.0979848104907498,0
0.03524699219736827,0.020924057550377365,0.013599239633634705,0.04681103635331308,0.09999261446233135,0
0.036315591144419124,0.02380678397900362,0.013723841735491297,0.04790948599760862,0.09974904954345787,0
0.034965380833422946,0.022896929496342068,0.014103078702869084,0.04785272052581182,0.09868036726206951,0
0.03659381750970675,0.0214550456789894,0.013037977870986981,0.04826818370758805,0.09944261184435528,0
0.034300328356378404,0.022907990659072886,0.013673769640794337,0.047862027756298275,0.09980295088568453,0
0.014270572405658126,0.01541098468832991,0.01069268770236908,0.046824179470705954,0.10156104465649832,0
0.013657600569438936,0.013530719245046768,0.010886349183486719,0.045112610614866114,0.09790731966907443,0
0.012855568440044186,0.014092754839451856,0.01099879369035683,0.04498600407830616,0.09745822108991146,0
0.011113543763554825,0.014018278548966413,0.010874125014075059,0.04619062878069089,0.09598893799786587,0
0.011392968285587387,0.014365395544126506,0.010868445936600421,0.0449583023336179,0.09653377973770923,0
0.012748932605988169,0.013864254158539407,0.010905134597002661,0.044073049301945624,0.09318653951986564,0
0.01432792414401448,0.014346165583225772,0.011225964011514655,0.042782804639437066,0.09281716999524409,0
0.014221661626082314,0.014367061277895476,0.010174295662932271,0.040621904762697156,0.09145815479858248,0
0.015366045200845732,0.015174492899222255,0.011901569055007853,0.03973052641930266,0.08667750973241509,0
0.016189124022953118,0.014696039970343813,0.011853195743254616,0.03928205442873073,0.08217411494631084,0
0.016603945143927025,0.015258294278059649,0.011015368149216274,0.0404814853344393,0.08027162692166967,0
0.016299360319719573,0.015098871729270479,0.010918124857548428,0.04097485552421695,0.07943767225606249,0
0.015087542984127025,0.015147309913754558,0.012008772191311745,0.04021914949131476,0.07531115222261042,0
0.016649334844066617,0.013717844906358164,0.011457143204607974,0.03865903201851862,0.06974300247327737,0
0.016912859411460104,0.014508291016507139,0.011128466017742672,0.03851583513508065,0.06720711075166892,0
0.016511119934964916,0.015181340546363296,0.010958686754532232,0.03820552245100949,0.06313570441859752,0
0.015781079760122222,0.01451930460527568,0.011802585580469952,0.03623382541479757,0.06149817446305708,0
0.016986792439464844,0.014052324011477728,0.011497001229973424,0.03566936765463393,0.0588694859823591,0
0.015862051478607964,0.013941971275305895,0.01059051445711978,0.03459960894896312,0.05666495396411399,0
0.015563672516777217,0.013250365230281662,0.01050286320821202,0.03131897479172385,0.05372284624284024,0
0.014455967206950587,0.011645007044353728,0.008885793844025373,0.030532479174393414,0.051768074802719624,0
0.015339551140740397,0.011254550652501624,0.009510955339312503,0.02999019247777078,0.05112355960198879,0
0.014424916200776027,0.010691059589997347,0.009233684288976021,0.028098265118909,0.05060037129410447,0
0.013761065766933516,0.011284691783184296,0.009060653958882395,0.026480323969479202,0.049337515817020526,0
0.013788731597222702,0.01189841979820675,0.008842246464651246,0.026558705304635406,0.046511601637015426,0
0.014127273470894385,0.01123254729643856,0.008896495674106908,0.025919785662175975,0.043092405780261286,0
0.014075832696867567,0.01099105515326106,0.008728198789910982,0.023735461725602022,0.04177208262743927,0
0.013812773847757524,0.011215399598359193,0.007999090205223644,0.02323161514403663,0.03578058705525288,0
0.014657085410903048,0.011268120166832969,0.007644426624115502,0.02225187536475772,0.033640347743979906,0
0.014067244553595063,0.011504940126574069,0.007799605115826637,0.022357056282135843,0.030308797084871913,0
0.012389513583560231,0.012333942679040262,0.007913916156742978,0.01999791549078925,0.028939174929809464,0
0.012982019405627753,0.010950826872800103,0.007295652173883317,0.018657528574584088,0.027335799715008574,0
0.012200412090852769,0.011766786409064929,0.007812878555418989,0.017285421684644118,0.023345547461987016,0
0.009176376814866013,0.00954976969488267,0.007391390150867503,0.01577037904568867,0.022174269496119586,0
0.008464261953551693,0.009172055827418594,0.005439965573859236,0.014873722813357864,0.0196647505860172,0
0.007052027339346384,0.008873562146772965,0.0055435424691120385,0.014074010064235011,0.019137928000647304,0
0.007067066419557641,0.008160973483573029,0.005369973566835705,0.013469558918299783,0.01740322341399838,0
,,,,,
0.00734826113684228,0.008420038590406288,0.005409366419752055,0.012184679251384672,0.016364692756406812,1
0.006971646241307218,0.00837481538449793,0.005075175608157727,0.01241377747017983,0.015997565589896116,1
0.00812965135853628,0.008239460275833423,0.005140826394241235,0.011564546851132682,0.014995432590560744,1
0.008376190659605726,0.00792662953506699,0.0048755578510252355,0.011055465944619093,0.014070446010548472,1
0.007564999919798471,0.009285650149906788,0.004943811391953589,0.010576082586489696,0.01301923643136118,1
0.009563879188697378,0.011472907580925588,0.0052250967069663555,0.011446441880119455,0.01611244187532424,1
0.011180075598598075,0.010907016885808191,0.006592410072524984,0.014205785351113345,0.022909489905245432,1
0.015273141104460684,0.0112096579740979,0.00610338213977978,0.013144195475264695,0.023981588557037754,1
0.02688451418939483,0.022252956237944876,0.008058075175737924,0.024789668815733468,0.03275130557606164,1
0.03647889698214137,0.017664689101799635,0.007910983146838468,0.030880829772428592,0.041276629970144384,1
0.03489942247903794,0.0173566367138857,0.007943525871716678,0.032529557804725,0.04537123065029498,1
0.03367131275493552,0.017589690702716616,0.00796897456417793,0.03402620176935992,0.055198888022026264,1
0.03276655111782465,0.017040012950271403,0.008769761435144595,0.03329624106806673,0.05660502402040797,1
0.03173308246704585,0.01810755219424882,0.008417302134881033,0.03582626392769194,0.056637675853318935,1
0.03728236602693948,0.019999582427039465,0.008555352292408478,0.03460008112825369,0.056243609712931956,1
0.03738313378391876,0.01742987653650622,0.008414426732549411,0.03510895736826689,0.056380940857454834,1
0.03913836112061685,0.019034906618955745,0.007946974653728,0.0340320841781958,0.05660765275974874,1
0.03771996566086905,0.01933868186238667,0.008663756854301808,0.033994671802803904,0.056307933588413024,1
0.04082403330145998,0.02314144355026171,0.00823248966693281,0.03616896810934864,0.057937918547716606,1
0.04540891538872521,0.02053755390124712,0.009210196466744177,0.035883200965211436,0.05769405083222128,1
0.0422254247212731,0.021663487447615717,0.008973669392298034,0.03604875612711889,0.058620375985172994,1
0.04685387613715555,0.021907693139394144,0.009337001850397576,0.03692976525273994,0.057788671658918135,1
0.04940315371726521,0.022272615391305844,0.009955093988879478,0.03747523619131074,0.05978771113630101,1
0.047535243814938996,0.023683571477576847,0.010470997156858883,0.037096910369123694,0.059872242765888574,1
0.047065050528104266,0.02210263996423929,0.010646447397420952,0.038690434436524444,0.061162243249773894,1
0.047637749687843844,0.022163494079643267,0.010922589561703886,0.038694714635078294,0.06354012707510248,1
0.04805074203850163,0.02327074969465796,0.011754565173281793,0.03976293863848329,0.06437210597914901,1
0.04969060731900661,0.020564730010235076,0.012248924732127523,0.04060736651817881,0.06506897250864092,1
0.04901111557854513,0.02070556519443188,0.012424037080943882,0.042508489639964786,0.06640492708352219,1
0.04822515565607739,0.023014694088155624,0.012187280018875759,0.043107746656475786,0.06814106726007763,1
0.04914716433931092,0.021092278361567185,0.012972016507895893,0.04455009345917835,0.0677434242914111,1
0.04667565573252754,0.02118903536817362,0.012542247696889837,0.04272464346237991,0.0660129853133717,1
0.04514705818467413,0.022861042693198205,0.01172034870913591,0.04257325595231601,0.06868249009327007,1
0.03835781346235483,0.017266077685801955,0.011451889270846028,0.042170480225899226,0.06736010995640254,1
0.03671994708421179,0.014689064808519638,0.011654716435203846,0.03640770349030996,0.0646688979628343,1
0.03449113300262774,0.016456660594766744,0.01161412203717964,0.03666153808779852,0.06345755106725967,1
0.036957705717863595,0.01641651227845238,0.011416199257515108,0.03524847022843564,0.051905940567455226,1
0.034800131362872966,0.01563864896157843,0.01081125232884279,0.035584415651980415,0.05236980151990922,1
0.036206915614865436,0.015895848638924643,0.01170942703538945,0.035268740817661626,0.05325696947272825,1
0.030068921167798975,0.015096496131974533,0.011839071796725829,0.03454670774592486,0.052803326695775615,1
0.02759026631141978,0.014871858644530377,0.011112020312681941,0.034811620804358456,0.0547013274591455,1
0.02587873466143375,0.016583684692805332,0.011724535916707754,0.03675150347113238,0.05522397040138447,1
0.027215815281735604,0.01484483007603886,0.014217832147392378,0.03760149146571256,0.05707470231315952,1
0.024573915195115977,0.014079691179642929,0.01303846438520851,0.036781898097317085,0.05663280401262988,1
0.020662147186099118,0.011924159239538022,0.012289998214228343,0.03814956424387281,0.05752949242458843,1
0.021638797741567215,0.01129957000867414,0.011743264140699873,0.03854203032440608,0.05768769598647591,1
0.01695018000227009,0.009123087484922892,0.011728800610399399,0.036948019159152246,0.05892282187415642,1
0.015883124368045766,0.00913673570429765,0.01145928735945361,0.03773184512096716,0.05876824824306609,1
0.01658597769576263,0.00853402365363628,0.010925274830884017,0.03634436750461829,0.056492330985752064,1
0.015633033674045022,0.009004447970635406,0.011322729892531495,0.033944602496866864,0.05440997186176568,1
0.01741198743355586,0.010630806208975085,0.011461544628217569,0.03336118017434855,0.05274876030965677,1
0.017075637297154434,0.01090156937781384,0.010884346182045111,0.03193140870693848,0.049181832610937365,1
0.0151833845760525,0.010289342507318272,0.011626968551814266,0.0311416163235289,0.04935307648156562,1
0.01754384969344463,0.00966665888573839,0.01093874255420043,0.031185799250345536,0.04748011209479084,1
0.01777037078322423,0.00909459733170189,0.0099060410219068,0.031005581109670954,0.045885803088718535,1
0.01527196720706965,0.00888949478193936,0.009811800449161006,0.027805857119573316,0.04278166065512053,1
0.0174975004974162,0.009202836921193858,0.010342016689191758,0.02732143821552657,0.042869741633428216,1
0.01693154229740458,0.009400916407362512,0.01039584061944862,0.02688601822108642,0.04092344317608651,1
0.017282986173733583,0.009819411679244185,0.010584725478657525,0.024660349698915625,0.0363298572407312,1
0.016758292568910326,0.00944371061785249,0.010139637325541656,0.023837238169175625,0.03277203999166938,1
0.017065030331624455,0.009834449930090009,0.0105131440332843,0.02229903183194745,0.032699667148349404,1
0.016306554337220107,0.010092451029176332,0.009679174251758323,0.02022352772064443,0.030800170363722693,1
0.016587832599760502,0.009922872673730647,0.009655881258452419,0.02027771610177804,0.02964323572366844,1
0.015132228712807122,0.009673265957666983,0.009358698438090196,0.01989487124752825,0.02779653070485319,1
0.016730419781917544,0.010131624555755865,0.00945220927357017,0.018947083485368946,0.02735246581974137,1
0.017540755259986194,0.01031370777318923,0.009475026272426672,0.016592599292676327,0.025241826995709427,1
0.014038979687360856,0.009972442139493406,0.010554088063014062,0.01618517083258975,0.02227179571447418,1
0.014064458479620566,0.010171129391268201,0.009268550586805006,0.01377726574213137,0.02071590364402377,1
0.013278654345362642,0.009067175226232634,0.008473401557854325,0.01405510225214415,0.019223787618151238,1
0.013190422259741274,0.008838719254043831,0.008125059798407936,0.01360094908581589,0.018695746429874486,1
0.01327655612928266,0.008393787836385653,0.008245588960659063,0.013218099476134339,0.01613619896717482,1
0.013712794092360727,0.008481443737754522,0.0077602710497888285,0.012895048465712227,0.016034054254166888,1
0.013465411667007154,0.008191643216765286,0.0073641196396213235,0.011749813221377433,0.013651034977709997,1
0.013526542804015421,0.007861509495303868,0.0057901376464068975,0.01097018892179112,0.013717565215308161,1
0.013491533165826302,0.008416047235585969,0.005969660189065121,0.01070111612991927,0.013905530992620775,1
0.009662795703322522,0.007436162582793713,0.005901378538492464,0.010430463189050302,0.013410075183221633,1
,,,,,
0.009356213369842643,0.007369094112100457,0.006177796986699189,0.009335771819279828,0.013751392146819277,1
0.00853354812225984,0.006988234596577688,0.005946894940742851,0.009467547870761248,0.013681722319075463,1
0.009987866442819291,0.007721418938045673,0.005762902989628142,0.009574524018637344,0.013594469702592527,1
0.01113390523279808,0.00761075865856114,0.006327663736867001,0.009441938444801434,0.013684053278780606,1
0.01080940947524501,0.007636278074725682,0.006115786856839464,0.009112075611245735,0.013695273638651926,1
0.012523092225781206,0.006920073869298416,0.007261920950798979,0.011838383019664507,0.015604864509476289,1
0.02183122403925582,0.009789109371603268,0.00936350192307156,0.01351951994835369,0.01658401185676455,1
0.0329311266788272,0.012729278236768662,0.008716309797951518,0.02119102588239527,0.028599380988074973,1
0.03418032937415105,0.012412239666473656,0.009606962884198223,0.02238837968910801,0.03539660888141576,1
0.03326509949357879,0.011984327625448049,0.010265117150678373,0.025571596930640983,0.04274221487340544,1
0.032739536914829,0.01289561164430259,0.010850231267390334,0.022786734552287358,0.04791150161100649,1
0.03198091818257314,0.014490002569943997,0.010622713644866475,0.026264188249782848,0.05187559935369683,1
0.03201361064971532,0.013669455754205282,0.011219548563774877,0.03042631320607383,0.054284229161470465,1
0.03422720571123665,0.014112001013764277,0.011520688799735541,0.03089306245357809,0.05319205217836791,1
0.03248564191792378,0.015075699387376176,0.010527937301708376,0.0313760379856839,0.05354860491355722,1
