alpha,beta,theta,delta,gamma,key
0.041084414181576524,0.025626233811396337,0.013772016431283668,0.03759370728356693,0.038156362594665816,2
0.043853147376814366,0.028246539033388036,0.012540310327097404,0.03844565498143218,0.0375799713088064,2
0.045820073509499945,0.026044302785673316,0.012938236792179345,0.038988539378213054,0.0382638808129677,2
0.04348333755757068,0.02655233334679508,0.013552775114578478,0.036891648411659476,0.03889313928730548,2
0.0453270512496661,0.02561368365356289,0.01291755904957162,0.03718595980853825,0.038735119674602754,2
0.04675167247481809,0.025535255606641806,0.013123763014041478,0.036779788167622986,0.03860748311168552,2
0.04684897687092715,0.02805097750152964,0.013441722072685736,0.037763614245084724,0.03776945941852001,2
0.047743570442281266,0.027439853896758935,0.012586551663891834,0.03708569379752529,0.037804817114815883,2
0.04742841853389353,0.026650426857014083,0.013984177586288993,0.03710015915133182,0.038209524273930796,2
0.04739216161509605,0.028317496752617723,0.014308554506760954,0.03755935052603218,0.03772420300533081,2
0.03136246927316995,0.02895232031674196,0.014435885176670347,0.037088122118883536,0.03706890999054641,2
0.02754734661182768,0.027951610281433427,0.01365612765336561,0.03708040425255999,0.03595393722161494,2
0.028062311371798956,0.027120750545754323,0.013410435821658908,0.037373020094190454,0.036309478175273316,2
0.026230311538952528,0.02954495583713933,0.014042622299498023,0.03711525358350249,0.0368821171611334,2
0.02831846143268853,0.027897942857304986,0.014359104336659538,0.03743488061540253,0.03574430313072695,2
0.03139170236970994,0.026108519426820135,0.013323672715142777,0.03858902506998922,0.03542723994943387,2
0.03032572982822387,0.023228601077868737,0.012562094183724566,0.032991290295644356,0.035646279474303585,2
0.030862717214635387,0.02272928015736229,0.01163863823091733,0.031933491353632486,0.03630915957069379,2
0.03155050028059064,0.02205317093847367,0.012491457175046254,0.0310465741003169,0.03698684147430027,2
0.03128178188230358,0.02364007408707178,0.012585906384476141,0.030209333855916714,0.035961995058949196,2
0.031009838177474717,0.024135257146727936,0.012471569155025886,0.02959052394348433,0.03714490104062735,2
0.03322717331626798,0.022361548751470825,0.013414840470555361,0.02921444632700561,0.03758325704546573,2
0.03338380011375005,0.02337476970608556,0.013814236640046882,0.029677416454661137,0.03707085025287805,2
0.031743010404973133,0.022974331581380063,0.013055113523259306,0.030283671987314888,0.037456092855071746,2
0.03293166847403523,0.023346388685752156,0.012854802399931265,0.029818345547310263,0.03853244404510386,2
0.03349917661808109,0.023655303962055757,0.013394584827685239,0.029268696535896054,0.03902432043039892,2
0.03172173761013847,0.022546628265025036,0.015221422229464859,0.03077166510739529,0.03846848087124647,2
0.032360532447529664,0.01972827193165227,0.016351519145608766,0.029762369531137478,0.03749110452589755,2
0.03345631128165524,0.020371741110331906,0.01660337124869708,0.029203442260341574,0.03625717888330793,2
0.032936432662380846,0.019039297792178732,0.01684681513666213,0.031485376768265336,0.0372491821652098,2
0.03403491660729441,0.01950081653574085,0.018586074751270117,0.030870235673570785,0.037318083757242576,2
0.03392851746067791,0.01938394938561876,0.01770910997316723,0.03165774834098871,0.03672969663947687,2
0.034236132861311525,0.01876410325676749,0.017938154689980116,0.03041873984371913,0.03627259638953305,2
0.03230715373519621,0.019865924224485965,0.01596075195735579,0.03163004933366851,0.03705481826488691,2
0.03357910285410501,0.019272904520202545,0.01799762974875061,0.031248258300245014,0.03654497388621106,2
0.03401978304427463,0.019392269494942858,0.017376327356291108,0.032352884684908066,0.03605939762486634,2
0.03502082882805045,0.020000996564981114,0.018005091778469453,0.031599354900405635,0.03686043188979699,2
0.03440029459307279,0.019827225482987564,0.017156215810846167,0.03213372536884044,0.035717875277939674,2
0.03459041588353021,0.018500285312300035,0.01789896110071883,0.0304696622599774,0.035911215090854855,2
0.03537250469078697,0.019794030107457675,0.017512385092212212,0.030073992826579115,0.0361894511910271,2
0.03161431253135347,0.021130022198288703,0.0169105562112775,0.030895201038390094,0.03633821665713356,2
0.02839138971772233,0.019026939750142368,0.01680715435161467,0.03097646763606434,0.036989252948931,2
0.024768569854963205,0.018709624341192048,0.017608002472082,0.031634147188904324,0.03543689669450313,2
0.025411629195746632,0.018463845886846197,0.017484028708727763,0.029683696406344176,0.03589918147281022,2
0.02562854581867551,0.01752926158015448,0.01665247719070194,0.03074237095132366,0.03478588423048427,2
0.024672251915884503,0.017967525680159087,0.016981709503098866,0.029962003943972422,0.03383818826985166,2
0.025048452476419653,0.01843204486148296,0.017440086786423004,0.030155174499153947,0.03313678433919883,2
0.024400808332040176,0.01686934863428868,0.016731801576676534,0.029008111201912067,0.03447722204804349,2
0.02449937239073023,0.016838396031414533,0.01670316868494992,0.029470721931419017,0.03429702797582496,2
0.01942295801855043,0.01710919937666117,0.017439578237170753,0.029053519001369557,0.03447011514274847,2
0.020552724486848896,0.016516326152425573,0.01677856949293874,0.02869640257086594,0.034144088545801206,2
0.018982427421377828,0.016823149916529147,0.013910364138242275,0.029174612101405272,0.03335093175972062,2
0.01881933946261016,0.015645860379770556,0.013635836137724174,0.028529441729138717,0.0338490492007712,2
0.018070739514318646,0.016800528794366748,0.01403424836430488,0.027433979692116903,0.03441240176652673,2
0.01777733647572269,0.01659059590178552,0.013623787478311476,0.026716617528365894,0.03329898279303945,2
0.016457751485355027,0.016773514734212045,0.01235038378700672,0.027661721366460962,0.03189948139709073,2
0.01649408481409549,0.01585733615025523,0.01232952797664748,0.0267065757881741,0.03247127502204909,2
0.017069674907635047,0.01612973919336397,0.012007547607033103,0.026620738148242166,0.0333933557034916,2
0.031174804543305925,0.0284078622158044,0.01628325572934655,0.027622091311220943,0.032831622010187446,2
0.04358990953013321,0.02874733107821925,0.01508897503521427,0.0284304988735952,0.03454308818560828,2
0.04176071374200122,0.029976613713843768,0.014839950187591313,0.029564904582232255,0.03428416372692131,2
0.040177061991575,0.029305269693979914,0.01497037825577219,0.028317325373415785,0.033407608633167676,2
0.041796223421600574,0.029509363339164218,0.014687033968344886,0.030206916714490974,0.03409781046428123,2
0.039932877335598596,0.02989966929244151,0.015616932804716313,0.0303457422520291,0.0347170306644644,2
0.03988576310217961,0.030018573204273927,0.015447324617851985,0.03014680519845498,0.033743940796041275,2
0.040263559720624786,0.027679804553310334,0.015944875956251926,0.02934155747628215,0.03426800396554308,2
0.041026326867018965,0.030614063677854967,0.01475500934951651,0.029268265665087414,0.034530214521116785,2
0.04227444638798394,0.02981163891922607,0.015068959256121133,0.02894582043494359,0.03394292401555246,2
0.042313692036626695,0.03097032541574807,0.014637861762743341,0.02994737076875493,0.034244134293230324,2
0.04233824308280168,0.03133126795250543,0.01447313616861882,0.029658508183558804,0.035488949666302214,2
0.0434682366985455,0.030401056479931556,0.015771812860751983,0.030417732736792647,0.03650322398494757,2
0.04603742674119791,0.029206534750655554,0.015233520485426973,0.030377312080556284,0.03654825951281087,2
0.044632263388510174,0.030906304226395526,0.015024889448674281,0.030629287864746568,0.03588610189340605,2
0.04270650864897069,0.03198199402152873,0.01541802308809835,0.028807573985313046,0.03535866818500999,2
0.044355252804872056,0.030100851806435878,0.015272634647965634,0.02931399192049928,0.035682495365909964,2
0.04340537733532847,0.030778316182914524,0.015330162428042294,0.029744363504567384,0.03497580572111995,2
0.04274667485034231,0.0334697602482974,0.015232674054054395,0.030449477925192713,0.03669583164715118,2
0.04313040788299718,0.030524752916400638,0.015869694702978193,0.029020864132141565,0.03745393944702983,2
0.04148869920000968,0.029237639335647072,0.015202583372185614,0.029281640448632833,0.036838451417638064,2
0.0413226418709693,0.03206136196703008,0.015959318709005348,0.029498561686914285,0.03842500195439437,2
0.04346559045056434,0.03034473637894033,0.015362851014042042,0.03063550377342951,0.03720357419542628,2
0.046123262546362676,0.029758974063883465,0.014832819779247932,0.029098947969884607,0.03793861586497225,2
0.04397468815585939,0.031393581822048836,0.016717231696015,0.02934379404055709,0.037147498156210136,2
0.030667260302034503,0.021840698018630592,0.011497849311581858,0.028722174781113427,0.03741707976198007,2
0.01891474403502823,0.019117389048282165,0.011811263444545646,0.027025997019895606,0.03771175728603156,2
0.019924916284411218,0.019055838730983217,0.012912459378777856,0.026796127300541078,0.03696335055255315,2
0.019325654713876563,0.018552491873619605,0.012591062305109566,0.025738533637425585,0.03652817288916755,2
0.02108666972150891,0.016186959960346067,0.012488507234978427,0.024219582123848903,0.03542381941602786,2
0.021002004543159317,0.015933683645431712,0.011819547789124658,0.023187890019426453,0.035974046710365304,2
0.020218496648855874,0.015578309221899204,0.011403078783770755,0.0233679499025237,0.03545475772191198,2
0.02018664470104927,0.015517350341396986,0.01120597026112333,0.0239832417011079,0.03425449898388973,2
0.01917686852704135,0.01669200723708289,0.011516931267924817,0.02457504016776928,0.03414951953282048,2
0.018433908289364514,0.015455484175035844,0.011714573865723612,0.025520535187651804,0.033307410477481945,2
0.01908396701370886,0.0157196790697247,0.010520900939819918,0.025443072273473588,0.03460513523407637,2
0.01986254783801018,0.01614229289058062,0.01048058858397047,0.024688434303990495,0.03455790532452994,2
0.02020471067109139,0.015718407380767796,0.01158985312424909,0.02354406751907964,0.034215226021264554,2
0.018282163820740962,0.014886198617861982,0.010817138076126036,0.02259882653033044,0.03405622002404253,2
0.017113982093809797,0.012893373488927124,0.0110045064806299,0.02285311953187396,0.033816446596013044,2
0.01795576706555387,0.012298204888016681,0.010685666370307831,0.024363628479624245,0.03246503276080786,2
0.016233920338203416,0.013922474835390193,0.010923617887756688,0.024347947693702073,0.031925877717383415,2
0.015184679686121373,0.014536958798209125,0.010792481100263469,0.02351048373506121,0.03205231124831425,2
0.016469995694417802,0.013440542329208938,0.011528450238373223,0.02388749503126879,0.03153105779263672,2
0.0164158347400408,0.013566891279303972,0.0116767063210041,0.024198560592001397,0.030452471731716196,2
0.01574075346550219,0.014160259281922856,0.011841854494684398,0.022463504656089046,0.030527814817620312,2
0.016821343049575478,0.01425271227753093,0.01208776683113311,0.025002260673583236,0.02939652197797219,2
0.014526612590424213,0.014375140554568847,0.012243826040266975,0.024544016883171052,0.029383607775737147,2
0.014676775234195635,0.013740378442546509,0.012494518925069965,0.024845065896561352,0.028959349755876468,2
0.013463053259360655,0.014192718118593786,0.012101076792500174,0.02490398738812208,0.029626655375900555,2
0.014789393097125037,0.01220250432947245,0.012188531610178,0.025298757908462494,0.030589993537460156,2
0.013461987863349035,0.013163719659147748,0.011818316803446062,0.025735267162848737,0.029589970498820572,2
0.012571255891584933,0.013461299562695737,0.011401145386265042,0.026365963957772545,0.03052932822268718,2
0.013483701534940868,0.013404082236216405,0.011648514675832057,0.02655877092263496,0.029460443684622594,2
0.013228405380906137,0.013624239082093927,0.011722190620073347,0.026360283404969004,0.029522820099501173,2
0.013708185082801916,0.014169287621076847,0.011615245539891239,0.026201392335981115,0.029785522347785833,2
0.01462738367733737,0.013339774110675185,0.0118775409017625,0.025781034757686404,0.028794979121693126,2
0.013720833535297206,0.014282317728118278,0.012317998085095178,0.026421414182042663,0.028792572746752045,2
0.012679096997465528,0.013655831680190642,0.012011463666653361,0.02497594762505305,0.02864898942015164,2
0.013258275099341006,0.013957640944479011,0.011688317329620609,0.02487626092575017,0.03002248168557463,2
0.01329904841207836,0.013149696713027223,0.011522682828731113,0.02539089218100056,0.029772706291765833,2
0.013040866748595229,0.013644782308461664,0.01132437610801974,0.025287364601125246,0.02938768329427894,2
0.013686776192542419,0.013759431384777218,0.011506181899584725,0.025803835172730567,0.028997052629149606,2
0.017113280893933196,0.01346326180834595,0.011058345787417729,0.025659996574092025,0.028750652798097843,2
0.017875119588358232,0.012592117897219942,0.011953725558994675,0.024932786209243416,0.028764873530558344,2
0.016357373414188855,0.01265900439512082,0.011117984390470619,0.024657618923867333,0.028814561446119085,1
0.016887075633586292,0.011198996718422213,0.011334290185520035,0.023298479237342733,0.02951790641985485,1
0.01745334271347569,0.011238296455152804,0.010763387047082566,0.022715819048503116,0.029647100000412364,1
0.01661968452091517,0.011836786713493802,0.011459094093062621,0.022888346601938694,0.030158644179809648,1
0.017875694001861318,0.012920137825623791,0.010719343622644656,0.02378842262431879,0.03008955817123757,1
0.01751577793601776,0.01213977488156965,0.010410238120509048,0.024516151341203905,0.029800163342467528,1
0.018290627182121152,0.011849038567759885,0.010939852076045758,0.02318582158218452,0.029979230289509166,1
0.018715415939039488,0.01304461842120982,0.00989684306507718,0.023037689878210216,0.030291790961249437,1
0.020248347551870875,0.01274553544068399,0.00957536410182313,0.021595468564218148,0.030161868332673356,1
0.020080343300447598,0.013557167051323132,0.010169023948289179,0.02046321097840585,0.030493241283859475,1
0.01911808893576995,0.0142396477511354,0.009918828190851468,0.01957069853767909,0.02854893197311705,1
0.022911766143366912,0.013944301354914502,0.00999132945979955,0.02001003704939793,0.02833633276082812,1
0.024008350105635578,0.01466332386261235,0.010237371292196873,0.020098331359915827,0.028962453184059087,1
0.024115002318735146,0.014462447193561141,0.01002460558950049,0.020582927352356735,0.030123552598095654,1
0.022347617022157797,0.014664908475856317,0.010379482778601798,0.020359387732224035,0.029621274415530068,1
0.021499793112046795,0.014824792294000735,0.010295988022655907,0.02095373218144693,0.02997435914963389,1
0.022748161223831383,0.015769343924286465,0.010827915903638135,0.022624140572340006,0.030491368428847233,1
0.02355709888129986,0.015432029772790913,0.010150110368468452,0.02187044195618382,0.030475447510495638,1
0.02297712901058954,0.01595390415690876,0.010719784330674477,0.0217253071224792,0.03003247939613243,1
0.021031834572913972,0.016542864048325542,0.010680153286292625,0.022027069441889854,0.030141864797666187,1
0.024255463925373696,0.016207996701047684,0.01138488987749936,0.02185567574477115,0.02962807852941421,1
0.023438099226150887,0.015865174457789313,0.011272737455945137,0.022392683757612473,0.02946497800644223,1
0.023517847907733782,0.019034507644194128,0.011184954093377636,0.022119417587851097,0.029532466033856935,1
0.025740576740378406,0.018017173638898765,0.010502999909766032,0.023237809529140334,0.029234050551839214,1
0.028041676427770362,0.01907791103472432,0.010474428410914852,0.02346727097631469,0.02990016503487975,1
0.028093054680871102,0.020018829623209,0.010964804295968272,0.0241113600041427,0.02850247175143803,1
0.036093856043808575,0.02292793580713089,0.011354449763110605,0.024860433806942046,0.02961828520057616,1
0.04058644312836355,0.024320083481878217,0.01116208169383656,0.02421347886261715,0.02984035799912442,1
0.043190548063388505,0.02437334523300273,0.010585843371823141,0.02510943658046735,0.027907536001273565,1
0.042800696093004104,0.022597804362276274,0.00993891096474757,0.023396908172380323,0.02856962637882718,1
0.04361470906070626,0.02338993719108655,0.00993745680249988,0.02380059825694581,0.029327238112189513,1
0.04369909055303875,0.023059594985042592,0.010430313805637838,0.02306991945182017,0.029477479304697334,1
0.044001557291164214,0.023358583324382388,0.010086625159662093,0.02456406391511445,0.028872664488970964,1
0.04298802760652268,0.021885209102019413,0.0093243180716648,0.02375818606447345,0.029348406601984112,1
0.042367295729351204,0.022664683133080035,0.009246274418020046,0.024622728866414922,0.028804397463759044,1
0.04083689854752038,0.02334056149185382,0.009895040098310458,0.024363534895636953,0.029423774573025155,1
0.040668173855108326,0.02225509862050783,0.009150204628664565,0.02454474704836352,0.02904926942001977,1
0.041363073102937555,0.022234862554709748,0.009525511186896131,0.02385747421257716,0.02947988910853446,1
0.04171693557481366,0.02208731509650358,0.009307193216453827,0.02343741119459056,0.02805635321023849,1
0.041405463609428796,0.02169849741339805,0.009400488058529206,0.022926410613910975,0.027728293162041045,1
0.04033904801921267,0.022412527374916745,0.00901931848508528,0.023746883098133557,0.02698600378100688,1
0.041010297262022884,0.021546423690379655,0.00934256047175873,0.022789284227348935,0.028015514718758162,1
0.03910160845210295,0.02130359760908831,0.010122254896323039,0.021728918804965924,0.02768183887595622,1
0.04110601381464038,0.02204574826942724,0.008436811473480655,0.021978210960466097,0.028362821815511505,1
0.040331964754169884,0.02119253373088254,0.008442252095031487,0.022815338720478202,0.027780480647492833,1
0.03574163184244753,0.02245336121239041,0.009420460569668051,0.02295924902499919,0.027934322682902156,1
0.03981920783885694,0.02397699488437567,0.008774890526355371,0.02248036280578505,0.0275656076248761,1
0.037374043287191246,0.021064024920963636,0.009258338043358839,0.02270814993169313,0.0268676468243427,1
0.03639570392556862,0.02054550903375328,0.009967849669730534,0.02069958814016154,0.026482466062746044,1
0.03606901164005216,0.019907319018993515,0.009454825690382543,0.02034860138351211,0.027059240486359607,1
0.036257267901110946,0.019603728459924797,0.010011725976108294,0.019737272873940847,0.026337127750660057,1
0.025067507300618047,0.01568109820824382,0.008841951982747917,0.020501575179331582,0.026359088447721654,1
0.017448275740034228,0.013353156587841943,0.008215079949263038,0.019697303421836697,0.025212418541040598,1
0.016991676298449367,0.01403968665225823,0.008300806706422555,0.01967176647672211,0.02532881761835279,1
0.017251489094094432,0.013899552235236876,0.007936584810332008,0.020470642765705798,0.024400271507713272,1
0.018083524534429865,0.014152113068551514,0.007937824291488782,0.020613426113335956,0.02274343391206916,1
0.016396776483602556,0.013935966582373354,0.009522809020125199,0.019724270767594667,0.022975852747249927,1
0.016850417680618734,0.012896437372771694,0.009614748633537382,0.018582303977539218,0.02319944562692976,1
0.019149645783695927,0.016054329466603085,0.009208156455584655,0.01949254455695119,0.02451659985275818,1
0.0195521295181178,0.016522304073742614,0.009609227794216342,0.018757343325561247,0.024438520344217885,1
0.01962318396933067,0.016979536498547967,0.008839342224845522,0.018306735947471973,0.022871412087071923,1
0.0199038907312468,0.016393493292753036,0.00891250078085416,0.01786005321878138,0.023229760052608482,1
0.019615648691689278,0.01648722328091255,0.009586691477171802,0.018222355426906634,0.022823685957235187,1
0.022807050371083094,0.01732425204420649,0.009455693891762249,0.01755368550684993,0.022259089708596778,1
0.027672200225086128,0.016107677122500462,0.009647090062616622,0.019213637358899197,0.023815745639660716,1
0.025461772660945806,0.017936305449265003,0.009366076575729115,0.01851122369058384,0.024970336422753637,1
0.02662451859182227,0.01881439041318064,0.009946908192376647,0.018221951773368557,0.024110380200909155,1
0.02742548598418799,0.01918202135091449,0.01035894612867188,0.018141827521557546,0.024167764101704358,1
0.02622138071787209,0.017286113628361806,0.01006855145373102,0.017190912984275993,0.024446610454055523,1
0.028084835839598997,0.0185324496624011,0.01028374132328398,0.016837637614680885,0.024363970940001853,1
0.031216407545269685,0.017371229446313346,0.010903879992791393,0.017319918017617873,0.02499347795077798,1
0.03359557603794045,0.01877738734060441,0.01034086737683412,0.01668433178961384,0.02522476683841327,1
0.033761161718594196,0.01924481979069003,0.010833319600341835,0.016363646330174276,0.026364234384049456,1
0.03408762105572136,0.018847887450750025,0.010743242048666836,0.017252067000765255,0.02529142160974553,1
0.03276395721331618,0.01956016186767873,0.010867957195864577,0.01769754712250022,0.025069113690629537,1
0.03131114223155067,0.020960004619002638,0.010931165015143619,0.017543427876518167,0.026234826985356244,1
0.03593213337137763,0.01930883916602877,0.010820112283141226,0.017099985088302523,0.02600920822267855,1
0.03750092858555785,0.020402638726119506,0.012865946584918492,0.02033305431900921,0.02640664958460455,1
0.0404509011545125,0.02228384978928945,0.012031922279518706,0.018417784895161007,0.026109591465282023,1
0.04044376081278303,0.022274424374903033,0.011956208641384655,0.017990806131739295,0.026137565415666437,1
0.04161916505294274,0.02279419050236255,0.011394799591435946,0.017881873905030085,0.0255800222526191,1
0.041898415120688426,0.023721899656645506,0.011238744593861283,0.017905760647159985,0.024872372478208605,1
0.04396022824591058,0.024779438702260667,0.010648267764284257,0.018497158436546163,0.025073019896929002,1
0.04306597368266498,0.021199525378403354,0.010009228872838272,0.017517481269530087,0.024745867138336857,1
0.043701591118293796,0.024592934064374208,0.010715731343169893,0.017993745347391874,0.02464314862166626,1
0.045576408775135024,0.02201476019755147,0.010004534038106807,0.01791506658490486,0.02474790808186081,1
0.047396568160795995,0.02143124152074315,0.010560467936633547,0.017603122846247276,0.024113925913385396,1
0.04504295706049847,0.02289104719943518,0.010261837370464492,0.018207472374822564,0.023460596306110876,1
0.041763804855097945,0.020788170205350474,0.011675945850745178,0.019057935634579592,0.024188227057065456,1
0.04387120311642989,0.019232067688106858,0.010663576074744116,0.017548666526657816,0.021426017481049355,1
0.04497212740326053,0.01946221957772835,0.010609712399398806,0.01717622365118662,0.02125915639264903,1
0.04213295103567459,0.02063842070122254,0.010845179315262424,0.018754934036843914,0.023070477387837213,1
0.04499247481950351,0.02188887419550755,0.009909105165312529,0.017811218571957898,0.0242117315060577,1
0.04457035923563032,0.023672988297109107,0.010496910624594713,0.0191515008959967,0.025670562915291247,1
0.04827471161933367,0.021742210037130543,0.010535305743262008,0.018968511743400772,0.02577155542502614,1
0.04644566426613371,0.022890039142681506,0.010548365820724513,0.01930321012491149,0.026111562384131582,1
0.043768318495012566,0.02176075003745224,0.011286169341313275,0.020052333401913404,0.025787290874757098,1
0.0438807051422754,0.02249904712698322,0.010215265152079248,0.01977436490745712,0.025580860784890747,1
0.046252973050295396,0.0221759073800607,0.010504332032503436,0.020780731535748508,0.026776461232769735,1
0.04806937287510977,0.02312496653768941,0.01080255590247707,0.019386787917277385,0.026158141159477538,1
0.04838561998972657,0.022626823185618032,0.011323015440817642,0.019159604452127617,0.02438076062841054,1
0.04720610411141495,0.02236806205118386,0.01083921949575815,0.019540150856898295,0.024233565038644597,1
0.046527903668229925,0.021129503265031015,0.012651717206307513,0.02435003303690538,0.027794335440647775,1
0.05076929897123349,0.02844026959953044,0.011617832057473422,0.02057936485171354,0.027943701714181583,1
0.05868884222134038,0.02214284973546985,0.01241579363996926,0.019996331684684128,0.025952487912903548,1
0.06106466700550262,0.02377438485466553,0.01183257038471215,0.022777289905398148,0.02751867466176085,1
0.06320051115938508,0.023579087781654545,0.012525948424617973,0.02270777665344797,0.029711819495828327,1
0.06056696844026605,0.02155778115293146,0.011086915006220615,0.02390796023384728,0.030658392654575813,1
0.062092280737895716,0.023345936012158345,0.011006784098086165,0.02369785606110534,0.03043877182402573,1
0.057856019379941746,0.02560006407093267,0.011127647593573755,0.02506097683274945,0.031131219843151633,1
0.06258866805141478,0.023238295418578112,0.011981981020403262,0.02406914887069107,0.03264990208972246,1
0.060100237132326956,0.025436193318400697,0.010406988985881481,0.024115306540392234,0.032676760459395965,1
0.05928468648197695,0.02445399897493503,0.010811352649651237,0.02555659980292405,0.03302303842045193,1
0.06329900634068172,0.021855806960594092,0.010721425723061966,0.02448744488499871,0.033183096422111966,1
0.061283777054379186,0.023603651622961085,0.01128926392607841,0.024835526085679727,0.03368523550507994,1
0.06397484126710816,0.02570509502955543,0.011201853617007684,0.02469134590313008,0.03199254804423301,1
0.06324253197846215,0.025123314205137616,0.01222495758413645,0.024913612510194007,0.03153003474110898,1
0.0601580051390858,0.025052932813763504,0.01132743976309803,0.024510545253372137,0.029079198225842123,1
0.05340452330234939,0.025099979604192045,0.010583959866477888,0.02442754134475255,0.029432187807170312,1
0.0578033567806821,0.022058727189762036,0.010206304561350452,0.02404465967578684,0.029294389707725934,1
0.05942456479196023,0.02285006002370907,0.010834112275759965,0.024080652159933606,0.028740500499455805,1
0.056328966264125986,0.024297635104830663,0.010914898942252668,0.02389978780243105,0.02924452263279412,1
0.05689914979693302,0.02161335091512208,0.010421234862109842,0.024644636028057623,0.03217114858861624,1
0.061213642935876944,0.02199549736025122,0.010877626213128294,0.024122722219108887,0.03349767612672794,1
0.05452198556148584,0.022041379919653662,0.010650132148846789,0.025200205487489764,0.03403797303355232,1
0.058043644122772534,0.020546049839522823,0.009145107504125737,0.025549875191926592,0.03337495016147993,1
0.05996241842787492,0.02023193083747637,0.00984375790106797,0.025815423576899563,0.034204609625188925,1
0.05954589381497491,0.017283550461359536,0.011310351534207216,0.027745290387915542,0.033581036388637256,1
0.047774567510690036,0.018497853799813932,0.012128206765257847,0.026059953737035846,0.034253958506120986,1
0.04191540505331004,0.014514146571489368,0.01055595169263677,0.024204750500903614,0.034487337986550785,1
0.044819648238813736,0.01709832966136368,0.010338892025591243,0.024142692178130237,0.03251262778358182,1
0.046408440266777005,0.017128784961119338,0.009209387599936742,0.02262869225775029,0.03240419569108955,1
0.04492256827703679,0.015406108331480069,0.009021400417129793,0.022121073053018376,0.03193009844434122,1
0.04412327952556269,0.01649953771087388,0.00914834419236463,0.022551614351818107,0.03137736839932632,1
0.03916698239300845,0.018692460607448284,0.009976237709189352,0.021527210635973976,0.032977581120865615,1
0.03991252010880482,0.016469718474963903,0.010452069550505873,0.021449794469105356,0.030585879223545755,1
0.039124491473594696,0.015778710914481044,0.010207529859022802,0.02138173921757601,0.029659693653221974,1
0.03492034777453753,0.01637791822323375,0.00930110559274134,0.021328173758895005,0.030045531617743013,1
0.03712403407621493,0.01620553309300253,0.008533066815288311,0.021601626937961523,0.031193227984018853,1
0.036193025109036034,0.014506873188019432,0.009207315885559309,0.02210584346964509,0.03146439497628421,1
0.03636254422755115,0.020086545338832026,0.013673730250260868,0.021262809964925397,0.032538461667739514,1
0.03680407142969176,0.01876295546666868,0.012776224933332884,0.02257419315384144,0.033310411508940485,1
0.037991787323359213,0.019838298444487357,0.012808272233355972,0.021907083124615756,0.033331990088029985,1
0.03733813972935807,0.020364464374596,0.012991598783630792,0.02170020471228962,0.03357030356139968,1
0.0380186374877462,0.021115002909255443,0.012524758954388853,0.02190071098586091,0.03320929507877701,1
